longitude,latitude,housing_median_age,total_rooms,population,households,median_income
-122.29,37.88,48.0,2365.0,1034.0,475.0,3.1065
-118.31,34.1,40.0,4984.0,4828.0,2028.0,1.6903
-118.51,34.22,36.0,1952.0,1156.0,392.0,4.185
-118.36,34.08,45.0,2195.0,1265.0,455.0,3.3864
-122.02,38.02,44.0,1465.0,817.0,237.0,4.8693
-119.27,35.49,39.0,2649.0,1815.0,547.0,2.3533
-118.32,34.13,34.0,1856.0,540.0,264.0,4.0833
-118.45,34.3,35.0,4085.0,3988.0,906.0,3.4812
-122.1,38.02,28.0,4308.0,2086.0,776.0,3.6523
-122.12,37.94,22.0,4949.0,1850.0,590.0,10.4549
-121.5,39.83,15.0,1896.0,893.0,334.0,1.6948
-123.73,40.48,25.0,2015.0,746.0,251.0,1.7153
-122.25,37.8,36.0,1678.0,1645.0,543.0,2.2303
-118.43,34.18,33.0,2717.0,1546.0,597.0,3.9099
-118.45,34.16,22.0,4982.0,2237.0,1220.0,3.7105
-119.96,38.94,19.0,1429.0,585.0,188.0,2.2589
-124.23,40.54,52.0,2694.0,1152.0,435.0,3.0806
-122.68,38.98,27.0,2300.0,526.0,254.0,2.1838
-122.03,37.61,37.0,1383.0,808.0,241.0,4.0125
-119.84,36.8,16.0,2849.0,1508.0,478.0,3.4074
-119.82,36.79,35.0,1474.0,709.0,294.0,2.6522
-121.91,37.71,25.0,4377.0,2038.0,671.0,5.7233
-122.27,37.85,52.0,1966.0,793.0,331.0,2.775
-119.76,36.71,29.0,1745.0,1530.0,391.0,1.5611
-119.8,36.7,28.0,1592.0,962.0,282.0,1.3304
-118.39,34.09,41.0,730.0,230.0,125.0,4.3214
-122.13,37.74,41.0,4400.0,1476.0,648.0,5.0
-122.05,37.95,34.0,1408.0,738.0,269.0,4.175
-119.87,36.34,26.0,1414.0,779.0,249.0,2.9167
-119.0,35.36,35.0,1021.0,1258.0,239.0,1.7375
-120.37,40.17,21.0,789.0,406.0,146.0,2.1198
-118.41,34.26,38.0,870.0,1065.0,222.0,2.5313
-118.32,34.04,39.0,2965.0,2638.0,794.0,2.532
-118.29,34.03,38.0,1501.0,1777.0,441.0,2.0848
-118.53,34.17,18.0,6430.0,2897.0,1348.0,3.855
-118.52,34.27,36.0,3204.0,1499.0,499.0,5.5649
-118.37,34.07,52.0,2203.0,899.0,384.0,4.25
-118.29,34.08,43.0,3056.0,3920.0,1304.0,1.925
-122.27,37.91,47.0,1930.0,692.0,296.0,6.3669
-118.33,34.06,52.0,1841.0,693.0,218.0,15.0001
-118.3,34.0,52.0,1686.0,982.0,356.0,2.0958
-118.54,34.17,25.0,3352.0,1815.0,860.0,2.8528
-118.27,34.09,52.0,2327.0,1048.0,491.0,3.7847
-120.99,38.67,8.0,4913.0,2005.0,723.0,5.4413
-122.2,37.79,45.0,2021.0,1410.0,480.0,2.7788
-122.14,37.84,24.0,2131.0,874.0,373.0,5.6349
-119.12,35.41,12.0,5589.0,3018.0,917.0,4.4561
-118.17,34.08,33.0,851.0,936.0,228.0,3.375
-122.29,37.76,18.0,2873.0,1243.0,663.0,5.1702
-118.95,35.38,35.0,2220.0,906.0,373.0,3.5938
-115.55,32.79,22.0,565.0,692.0,141.0,1.2083
-119.56,36.53,19.0,2746.0,1670.0,518.0,3.2019
-121.98,37.97,26.0,2738.0,1316.0,430.0,5.2442
-122.2,37.96,9.0,6306.0,2581.0,911.0,6.7741
-118.46,34.17,22.0,6707.0,2620.0,1610.0,3.1478
-119.92,38.91,15.0,3831.0,984.0,328.0,5.0718
-122.26,37.77,52.0,1210.0,411.0,172.0,3.3571
-122.12,37.75,28.0,794.0,329.0,109.0,7.6923
-122.25,37.77,52.0,2156.0,872.0,445.0,3.2685
-119.45,35.07,45.0,973.0,500.0,177.0,2.6389
-118.3,34.01,35.0,1147.0,818.0,281.0,1.7961
-119.79,36.76,52.0,1185.0,635.0,239.0,1.175
-119.02,35.33,35.0,2053.0,1193.0,387.0,2.75
-122.27,37.81,52.0,210.0,183.0,56.0,1.1667
-118.54,34.17,11.0,1080.0,386.0,160.0,6.1274
-119.0,35.4,44.0,2250.0,928.0,379.0,4.3906
-122.35,37.98,34.0,3756.0,2237.0,686.0,3.7562
-118.31,34.03,47.0,1315.0,785.0,245.0,1.23
-119.01,35.36,38.0,1838.0,1203.0,373.0,1.6797
-122.16,37.76,46.0,1827.0,881.0,302.0,4.6696
-118.42,34.18,27.0,3760.0,2022.0,812.0,3.1551
-118.46,34.23,20.0,4609.0,5349.0,1377.0,2.7121
-121.07,40.85,17.0,976.0,511.0,175.0,3.6641
-118.99,35.36,18.0,1524.0,1210.0,344.0,1.1136
-119.8,36.75,52.0,1788.0,1156.0,418.0,1.7298
-119.54,36.52,16.0,2703.0,1106.0,372.0,4.2045
-118.96,35.4,28.0,4667.0,2404.0,841.0,3.2325
-115.52,32.97,24.0,1617.0,1416.0,401.0,1.975
-118.44,34.15,44.0,1778.0,641.0,251.0,10.0549
-122.26,37.77,52.0,1848.0,921.0,477.0,2.875
-119.01,35.3,7.0,8596.0,4893.0,1520.0,3.9054
-122.11,37.7,23.0,1689.0,828.0,443.0,2.1552
-121.55,39.48,41.0,461.0,284.0,90.0,2.2045
-118.99,35.4,43.0,2225.0,890.0,374.0,4.0208
-118.5,34.24,34.0,2634.0,1114.0,423.0,5.9401
-122.14,37.72,39.0,786.0,288.0,132.0,3.5156
-118.21,34.04,36.0,1825.0,2097.0,480.0,2.1862
-121.86,38.0,4.0,4075.0,2239.0,849.0,3.5857
-118.32,34.1,30.0,2193.0,2197.0,836.0,1.8277
-122.26,37.89,52.0,3706.0,1205.0,504.0,6.6828
-124.09,40.55,24.0,2978.0,1370.0,480.0,2.7644
-118.29,33.99,46.0,2198.0,2067.0,497.0,2.0542
-118.26,34.01,38.0,697.0,749.0,206.0,1.4653
-120.41,38.33,17.0,1463.0,529.0,226.0,3.024
-121.82,39.73,33.0,2242.0,1160.0,449.0,1.7426
-114.55,32.8,19.0,2570.0,1431.0,608.0,1.275
-115.49,32.67,24.0,1266.0,1083.0,298.0,1.4828
-115.57,32.78,29.0,2321.0,1173.0,360.0,4.0375
-118.24,34.12,29.0,2904.0,3320.0,765.0,2.6111
-122.05,37.89,37.0,1677.0,689.0,283.0,4.2625
-119.67,36.83,3.0,2029.0,1003.0,340.0,4.4356
-118.62,34.22,34.0,2633.0,1313.0,428.0,4.0909
-118.46,34.18,35.0,1819.0,1336.0,419.0,3.4583
-118.48,34.28,35.0,2132.0,1128.0,341.0,5.3107
-119.77,36.83,19.0,3237.0,1378.0,510.0,4.7804
-121.91,37.69,23.0,2179.0,926.0,299.0,5.9345
-122.75,39.01,17.0,4162.0,889.0,414.0,3.4187
-121.55,39.51,48.0,827.0,396.0,161.0,0.8024
-122.15,37.74,41.0,856.0,571.0,191.0,3.1458
-121.83,37.99,23.0,1150.0,572.0,174.0,4.9167
-119.09,35.3,3.0,2821.0,1353.0,495.0,3.6852
-118.19,34.12,36.0,2833.0,2148.0,709.0,2.7012
-118.49,34.25,28.0,4054.0,2164.0,746.0,5.0
-121.99,37.77,14.0,8213.0,3283.0,1286.0,5.1755
-118.39,34.19,36.0,904.0,627.0,191.0,2.4167
-122.05,37.95,20.0,563.0,246.0,123.0,5.4482
-118.44,34.2,17.0,2934.0,2517.0,889.0,2.9360000000000004
-124.18,40.79,40.0,1398.0,788.0,279.0,1.4668
-118.34,34.05,52.0,2194.0,997.0,438.0,2.6654
-124.16,41.74,15.0,2715.0,1532.0,530.0,2.1829
-122.2,37.77,39.0,2689.0,1888.0,537.0,2.2562
-118.43,34.19,27.0,3440.0,1827.0,712.0,4.125
-122.09,37.65,35.0,1184.0,572.0,194.0,4.7143
-119.68,36.62,31.0,834.0,616.0,211.0,1.6602
-118.25,34.1,42.0,4198.0,1935.0,878.0,3.7184
-119.8,36.72,15.0,1908.0,1383.0,375.0,1.0472
-118.59,34.21,34.0,1943.0,895.0,305.0,5.0462
-118.23,34.05,52.0,346.0,346.0,251.0,2.5313
-122.52,38.7,26.0,102.0,43.0,13.0,0.536
-122.25,37.83,35.0,1613.0,675.0,422.0,3.4722
-122.31,37.93,39.0,2505.0,872.0,345.0,5.3433
-122.12,37.91,34.0,5683.0,1962.0,723.0,8.3678
-121.9,37.66,18.0,7397.0,3126.0,1115.0,6.4994
-119.08,35.34,15.0,1474.0,768.0,238.0,4.1528
-119.76,36.8,29.0,3494.0,1781.0,616.0,2.5893
-118.32,34.09,44.0,2666.0,2297.0,726.0,1.676
-118.35,34.27,32.0,604.0,314.0,113.0,6.2037
-118.5,34.2,34.0,1617.0,938.0,305.0,3.915
-122.15,37.68,35.0,2632.0,1349.0,486.0,4.3864
-119.71,36.82,12.0,2144.0,1320.0,566.0,2.3381
-122.28,37.82,52.0,1238.0,622.0,259.0,1.5057
-122.62,38.94,14.0,1731.0,638.0,282.0,2.3179
-122.01,37.98,25.0,1476.0,777.0,297.0,3.5179
-118.17,34.07,37.0,1155.0,814.0,241.0,3.875
-122.3,37.88,45.0,453.0,749.0,137.0,1.475
-118.46,34.19,20.0,5992.0,4826.0,1632.0,2.7237
-121.84,39.76,14.0,2351.0,1215.0,548.0,2.3155
-119.64,36.35,23.0,3182.0,1525.0,585.0,3.8108
-122.23,37.81,52.0,2315.0,861.0,258.0,8.8793
-118.27,34.11,36.0,1832.0,934.0,486.0,3.0521
-118.98,35.39,22.0,1812.0,1592.0,420.0,1.4146
-118.31,34.26,36.0,1882.0,1005.0,409.0,3.8
-121.76,37.67,6.0,3023.0,1225.0,468.0,6.3705
-122.29,37.83,52.0,1121.0,554.0,187.0,3.3929
-118.49,34.18,31.0,3073.0,1486.0,684.0,4.8984
-119.81,36.76,48.0,2059.0,834.0,405.0,2.9306
-122.13,37.66,19.0,862.0,407.0,183.0,4.3456
-122.27,37.83,49.0,1215.0,570.0,264.0,1.4861
-122.28,37.88,52.0,2495.0,1058.0,464.0,4.1429
-118.47,34.27,17.0,1444.0,523.0,270.0,2.7353
-118.28,34.0,38.0,3335.0,3612.0,887.0,2.125
-121.96,37.95,25.0,4026.0,1850.0,709.0,4.1483
-120.66,40.41,52.0,2081.0,1051.0,419.0,2.2992
-121.88,39.74,12.0,14631.0,7517.0,3262.0,1.6785
-122.14,37.77,27.0,2229.0,1297.0,355.0,4.8304
-121.58,39.76,19.0,2487.0,1110.0,453.0,3.1061
-118.31,34.01,52.0,2547.0,1417.0,444.0,1.8214
-118.34,34.06,52.0,1311.0,707.0,290.0,3.4812
-118.37,34.19,41.0,2924.0,2751.0,836.0,2.1
-118.39,34.16,37.0,1388.0,547.0,258.0,5.1584
-122.23,37.77,52.0,772.0,409.0,160.0,3.3214
-121.7,39.36,46.0,1210.0,523.0,242.0,1.91
-118.6,37.39,19.0,2682.0,1134.0,399.0,3.2132
-118.25,34.07,47.0,2059.0,2033.0,544.0,1.9028
-122.19,37.78,52.0,1026.0,469.0,168.0,2.875
-120.0,35.91,16.0,259.0,131.0,38.0,3.125
-122.0,37.84,16.0,7681.0,2777.0,908.0,9.5271
-121.95,37.94,27.0,1469.0,578.0,219.0,5.9346
-120.7,38.69,13.0,4492.0,2093.0,734.0,4.0709
-120.36,40.45,19.0,689.0,355.0,127.0,1.7333
-122.07,37.92,26.0,3872.0,1629.0,684.0,4.4312
-118.2,34.13,52.0,2035.0,2589.0,438.0,3.5349
-122.14,37.67,34.0,3036.0,1366.0,500.0,4.2386
-118.28,34.11,38.0,4453.0,1830.0,1099.0,3.6181
-122.16,39.74,20.0,707.0,337.0,125.0,3.0469
-122.17,37.74,46.0,1026.0,749.0,225.0,3.0298
-124.08,40.91,13.0,2522.0,1381.0,628.0,1.6667
-118.35,34.08,52.0,1801.0,714.0,293.0,4.6838
-121.47,39.49,17.0,1554.0,553.0,230.0,3.2174
-121.99,37.55,16.0,6647.0,4649.0,1903.0,2.9074
-118.43,34.16,34.0,2459.0,1139.0,463.0,4.0347
-119.5,35.27,23.0,3827.0,1993.0,617.0,3.0742
-122.24,37.85,52.0,3726.0,1366.0,496.0,9.3959
-122.07,37.71,36.0,2879.0,1235.0,455.0,4.9801
-120.62,38.71,10.0,6305.0,2597.0,921.0,4.0197
-118.25,34.1,42.0,598.0,312.0,144.0,2.625
-118.36,34.05,50.0,3518.0,1724.0,758.0,3.0833
-120.09,36.19,12.0,1923.0,2809.0,535.0,1.4191
-121.52,39.43,15.0,2119.0,1079.0,374.0,2.3566
-122.91,39.03,14.0,2374.0,723.0,427.0,1.3532
-124.03,40.45,34.0,1006.0,443.0,158.0,2.6094
-121.62,39.75,20.0,1173.0,523.0,258.0,1.0625
-122.21,37.79,52.0,762.0,600.0,195.0,3.0893
-118.37,34.08,52.0,1466.0,600.0,253.0,5.7524
-121.85,39.75,39.0,568.0,267.0,129.0,1.8095
-122.7,38.99,18.0,1177.0,181.0,105.0,2.3558
-122.28,37.81,17.0,1237.0,762.0,439.0,0.9241
-122.09,37.66,40.0,1340.0,766.0,271.0,3.4722
-118.36,34.16,32.0,2455.0,989.0,493.0,4.0764
-121.83,37.99,16.0,2919.0,1456.0,453.0,5.6779
-118.31,34.06,34.0,1848.0,1351.0,589.0,2.0547
-120.79,38.54,34.0,1133.0,495.0,187.0,2.05
-121.79,37.69,25.0,6296.0,3200.0,1047.0,4.5357
-122.22,37.77,40.0,494.0,547.0,135.0,2.8015
-122.09,37.89,35.0,880.0,352.0,132.0,6.8686
-118.38,34.05,52.0,2053.0,900.0,417.0,3.0707
-118.43,34.18,31.0,2417.0,1102.0,507.0,3.8906
-119.81,36.77,48.0,1805.0,741.0,331.0,2.5804
-122.04,37.94,24.0,5732.0,2444.0,888.0,5.6292
-118.54,34.15,26.0,10111.0,3599.0,1257.0,10.2292
-118.57,34.2,36.0,2559.0,1358.0,445.0,4.5568
-120.92,38.86,11.0,1720.0,850.0,326.0,3.2027
-122.23,37.79,52.0,1783.0,1659.0,412.0,2.9357
-122.0,37.99,28.0,4035.0,1881.0,659.0,5.4607
-119.8,36.71,29.0,1541.0,1007.0,313.0,2.0043
-118.28,34.24,32.0,2542.0,1278.0,493.0,4.45
-119.67,36.65,20.0,2512.0,1464.0,450.0,3.9211
-122.17,37.88,33.0,3626.0,1348.0,480.0,7.6107
-121.83,37.99,23.0,1970.0,935.0,279.0,4.4853
-122.36,37.94,45.0,907.0,479.0,161.0,3.0862
-119.45,36.59,28.0,1274.0,572.0,202.0,3.825
-121.99,37.92,14.0,1780.0,764.0,226.0,9.0243
-118.46,35.12,16.0,4084.0,2033.0,668.0,3.2405
-121.58,39.76,18.0,1676.0,733.0,318.0,1.7875
-122.29,37.87,50.0,1829.0,1129.0,516.0,2.6684
-118.41,34.2,32.0,2734.0,2209.0,610.0,3.5164
-118.31,34.06,31.0,2827.0,3107.0,993.0,2.0278
-120.46,36.87,20.0,1287.0,954.0,269.0,1.3386
-118.28,34.0,42.0,855.0,890.0,247.0,1.2778
-119.28,35.5,28.0,3107.0,3260.0,738.0,1.6944
-122.36,38.03,32.0,2159.0,981.0,369.0,4.3173
-116.22,36.0,14.0,1372.0,436.0,213.0,1.1471
-119.64,36.33,41.0,3095.0,1852.0,721.0,1.4524
-124.08,40.86,18.0,1287.0,805.0,502.0,1.1157
-122.21,37.78,49.0,898.0,779.0,245.0,3.0536
-118.59,34.26,20.0,8146.0,3562.0,1054.0,7.167000000000002
-118.16,34.07,41.0,247.0,925.0,50.0,3.5769
-115.37,32.81,23.0,1458.0,866.0,275.0,2.3594
-118.63,34.22,18.0,1376.0,670.0,205.0,6.5146
-121.91,37.93,13.0,1610.0,703.0,217.0,8.7059
-119.69,36.83,8.0,943.0,475.0,155.0,4.9327
-121.82,37.98,13.0,3995.0,1969.0,607.0,5.0164
-122.27,38.04,47.0,1685.0,835.0,372.0,2.3103
-119.69,36.79,15.0,2524.0,1207.0,424.0,2.7404
-118.58,34.17,29.0,3393.0,1471.0,587.0,6.2064
-122.15,37.74,52.0,2898.0,1338.0,550.0,3.851
-122.05,37.94,22.0,4162.0,1804.0,1185.0,2.5459
-119.85,36.43,23.0,1824.0,1146.0,362.0,2.8913
-119.69,36.25,35.0,2011.0,970.0,300.0,2.395
-122.16,37.75,44.0,617.0,378.0,135.0,2.5568
-119.19,35.64,29.0,1476.0,902.0,205.0,2.6726
-118.38,34.17,33.0,1588.0,739.0,392.0,2.8208
-118.27,34.07,33.0,1177.0,1533.0,430.0,2.3981
-118.37,34.11,42.0,5518.0,1863.0,957.0,8.5842
-122.2,37.79,49.0,882.0,737.0,210.0,2.6667
-121.9,38.01,34.0,3779.0,2356.0,722.0,3.5129
-119.71,36.83,5.0,1087.0,623.0,362.0,1.8061
-120.88,38.16,8.0,2029.0,1000.0,364.0,4.0109
-122.34,37.94,42.0,2206.0,989.0,444.0,3.125
-122.01,37.93,25.0,2652.0,1062.0,334.0,7.5898
-118.35,34.07,48.0,890.0,434.0,232.0,3.6111
-119.77,36.76,40.0,2009.0,2219.0,505.0,1.2101
-122.22,37.82,39.0,2492.0,808.0,315.0,11.8603
-122.1,37.88,35.0,3701.0,1511.0,517.0,7.2315
-122.14,37.85,27.0,9147.0,3371.0,1269.0,7.3267
-119.73,36.73,7.0,2461.0,1587.0,551.0,1.4007
-118.83,35.2,17.0,1959.0,1763.0,453.0,2.1357
-118.29,34.26,33.0,3177.0,1845.0,612.0,4.008
-122.29,37.81,23.0,1745.0,1054.0,325.0,0.8026
-119.67,36.89,15.0,2373.0,1280.0,386.0,5.308
-118.31,34.09,30.0,3165.0,3678.0,1141.0,2.0
-118.96,35.37,40.0,1603.0,1026.0,337.0,1.365
-118.32,34.26,32.0,3690.0,1804.0,715.0,4.4875
-118.35,34.04,45.0,1579.0,713.0,335.0,2.1711
-122.01,37.54,32.0,2572.0,1128.0,395.0,5.0
-118.51,34.28,29.0,4239.0,1890.0,631.0,6.3911
-122.11,37.69,37.0,2444.0,1562.0,618.0,2.6464
-119.49,37.1,24.0,2532.0,1564.0,507.0,2.3359
-122.14,37.75,36.0,690.0,299.0,109.0,4.0313
-122.29,37.91,40.0,2085.0,796.0,339.0,5.5357
-121.46,39.54,14.0,5549.0,1822.0,919.0,2.9562
-121.98,38.05,31.0,2810.0,1640.0,503.0,3.3661
-118.32,34.06,52.0,955.0,457.0,120.0,15.0001
-118.45,34.21,30.0,2331.0,2172.0,707.0,2.1888
-118.15,35.06,15.0,1069.0,569.0,263.0,2.0441
-118.25,34.05,8.0,3105.0,1086.0,997.0,0.8131
-118.31,34.01,50.0,1463.0,912.0,293.0,1.7386
-115.56,32.79,18.0,1178.0,1377.0,429.0,1.3373
-118.31,33.99,47.0,1525.0,982.0,333.0,2.0915
-118.37,34.06,52.0,2239.0,832.0,411.0,5.0858
-122.28,37.81,52.0,386.0,346.0,155.0,0.8075
-122.28,37.8,38.0,684.0,344.0,155.0,2.0114
-122.13,37.7,21.0,4124.0,2162.0,998.0,2.6321
-122.19,37.73,44.0,1066.0,825.0,244.0,2.1538
-122.02,37.98,40.0,1797.0,756.0,369.0,2.8456
-118.32,34.07,52.0,2980.0,967.0,359.0,11.2185
-121.65,39.76,31.0,1599.0,794.0,303.0,3.0
-119.82,36.8,33.0,1670.0,528.0,250.0,2.9471
-119.55,36.69,21.0,1551.0,1519.0,406.0,1.7132
-122.03,37.62,32.0,2964.0,1472.0,527.0,4.2468
-122.03,37.92,23.0,3318.0,1124.0,393.0,6.5847
-117.68,35.63,18.0,4334.0,1777.0,661.0,6.0653
-124.23,40.81,52.0,1112.0,544.0,172.0,3.3462
-124.13,40.79,29.0,2474.0,1130.0,427.0,2.8833
-122.74,38.83,12.0,4515.0,1554.0,528.0,3.3531
-122.14,37.71,18.0,3905.0,2197.0,1044.0,3.6932
-119.25,35.79,8.0,3271.0,2700.0,688.0,1.7418
-122.08,37.6,10.0,3046.0,2056.0,628.0,3.9022
-122.09,37.99,19.0,3073.0,1773.0,493.0,5.4496
-118.22,34.04,43.0,798.0,1417.0,325.0,1.4189
-118.21,34.09,37.0,1822.0,1961.0,506.0,1.9881
-122.02,37.6,32.0,1295.0,1156.0,300.0,3.5
-119.01,35.36,24.0,1941.0,1277.0,435.0,1.056
-122.09,37.86,27.0,5484.0,2212.0,770.0,7.6202
-118.37,34.16,17.0,4150.0,1808.0,1041.0,3.5051
-118.31,34.06,47.0,3038.0,4225.0,1472.0,1.6725
-120.66,40.42,35.0,1450.0,717.0,297.0,2.5074
-122.22,37.79,46.0,2366.0,1647.0,527.0,2.6042
-122.23,39.75,16.0,2026.0,1031.0,382.0,1.9375
-122.19,37.84,18.0,1617.0,533.0,194.0,11.6017
-118.87,35.65,33.0,1504.0,584.0,223.0,3.4792
-118.3,34.0,52.0,1718.0,1026.0,312.0,2.0
-122.18,39.55,28.0,1471.0,673.0,246.0,3.25
-118.48,34.33,9.0,2384.0,1697.0,402.0,6.0891
-118.36,34.16,42.0,2304.0,862.0,429.0,4.3542
-122.28,37.87,46.0,3022.0,1293.0,675.0,2.543
-118.41,34.18,35.0,1975.0,882.0,406.0,4.375
-122.12,37.69,10.0,2227.0,1140.0,472.0,2.3973
-122.25,37.81,52.0,2155.0,895.0,613.0,2.5795
-118.33,34.07,52.0,1482.0,531.0,161.0,15.0001
-122.24,37.77,52.0,1153.0,481.0,223.0,2.6411
-119.4,35.06,21.0,2213.0,1250.0,440.0,2.9187
-118.44,34.18,35.0,972.0,550.0,256.0,2.2461
-121.54,40.06,17.0,858.0,47.0,27.0,2.4028
-122.29,37.92,35.0,583.0,235.0,84.0,5.943
-122.09,37.94,29.0,6895.0,2634.0,1022.0,6.1922
-122.25,37.8,43.0,2364.0,1359.0,722.0,2.1429
-118.29,34.06,23.0,2040.0,2235.0,697.0,1.9309
-122.63,38.95,11.0,686.0,246.0,86.0,1.7083
-118.35,34.1,18.0,7432.0,3596.0,2270.0,2.8036
-119.78,36.27,29.0,1871.0,1066.0,309.0,4.5714
-124.18,40.78,34.0,1592.0,950.0,317.0,2.1607
-118.27,34.25,39.0,699.0,358.0,143.0,4.4375
-118.57,34.21,36.0,878.0,499.0,179.0,4.1181
-120.39,36.78,11.0,1947.0,2104.0,486.0,1.7184
-122.34,37.88,37.0,3061.0,2556.0,924.0,1.7375
-122.17,37.71,38.0,890.0,481.0,198.0,3.244
-118.61,34.17,19.0,5944.0,2372.0,1250.0,3.8819
-121.92,37.72,22.0,4638.0,2302.0,687.0,5.347
-122.08,37.65,17.0,5018.0,3069.0,1299.0,2.7694
-118.43,34.26,37.0,1269.0,1835.0,335.0,3.2583
-115.57,32.78,25.0,2007.0,1135.0,332.0,5.127999999999999
-122.0,37.98,31.0,2030.0,867.0,341.0,5.0915
-118.48,34.16,32.0,2108.0,769.0,274.0,8.7172
-122.13,37.72,26.0,2862.0,1030.0,397.0,7.912000000000001
-119.99,38.94,24.0,1216.0,421.0,185.0,3.1625
-118.43,34.2,20.0,4090.0,2824.0,1053.0,2.773
-118.34,34.04,37.0,1466.0,1835.0,500.0,1.7014
-118.2,34.13,50.0,2929.0,1931.0,574.0,3.3438
-123.85,41.32,31.0,938.0,425.0,157.0,1.0486
-124.17,40.8,52.0,1606.0,891.0,367.0,1.585
-118.21,34.02,52.0,22.0,55.0,7.0,7.5752
-119.04,35.41,20.0,3268.0,1622.0,758.0,1.3587
-118.22,34.08,34.0,1709.0,2105.0,503.0,1.9704
-119.76,36.79,32.0,2463.0,1261.0,486.0,3.3281
-118.47,34.16,30.0,3823.0,1449.0,612.0,4.6
-119.09,35.43,28.0,254.0,118.0,37.0,4.8571
-118.25,34.11,39.0,1415.0,1467.0,351.0,3.015
-122.92,39.08,24.0,341.0,146.0,57.0,4.0
-122.23,37.8,50.0,1746.0,1149.0,415.0,2.25
-122.69,38.94,9.0,1245.0,517.0,187.0,3.125
-118.44,34.15,15.0,4420.0,1669.0,1016.0,4.6375
-121.58,39.52,25.0,2409.0,1384.0,479.0,1.9956
-118.25,34.07,18.0,4297.0,4332.0,1286.0,2.2545
-118.33,34.05,44.0,1574.0,1323.0,404.0,2.5284
-122.3,37.98,25.0,3807.0,1821.0,792.0,3.6518
-118.24,34.07,27.0,223.0,249.0,82.0,1.6136
-121.53,39.49,19.0,1537.0,617.0,274.0,1.5313
-119.72,36.8,15.0,3045.0,1340.0,588.0,3.1953
-122.19,39.5,23.0,462.0,261.0,90.0,2.1705
-122.29,37.88,50.0,1211.0,523.0,227.0,3.8672
-121.8,38.01,44.0,3184.0,1399.0,548.0,2.7234
-118.4,34.23,37.0,1404.0,889.0,274.0,4.0049
-118.58,34.19,35.0,2329.0,966.0,336.0,3.8839
-118.44,34.31,22.0,3182.0,2661.0,746.0,2.7472
-122.17,37.88,32.0,3633.0,1393.0,506.0,7.6917
-117.73,35.73,35.0,2916.0,1870.0,432.0,3.625
-118.4,34.15,31.0,3881.0,1535.0,846.0,3.0398
-121.79,38.01,17.0,4032.0,1749.0,618.0,3.1728
-118.41,34.17,35.0,2027.0,879.0,402.0,4.692
-118.31,34.09,37.0,773.0,835.0,312.0,1.8576
-121.97,37.53,26.0,2506.0,1273.0,406.0,5.4299
-118.38,34.19,42.0,1308.0,950.0,302.0,2.7379
-122.27,37.73,31.0,5785.0,2973.0,1312.0,3.2689
-118.28,33.99,46.0,2577.0,2446.0,687.0,1.275
-118.21,34.06,29.0,1478.0,1580.0,394.0,1.8781
-120.49,40.31,16.0,1821.0,969.0,359.0,3.4643
-119.74,36.83,14.0,4675.0,2235.0,787.0,4.1098
-118.33,34.08,52.0,1777.0,671.0,439.0,3.5083
-118.32,34.03,35.0,3189.0,2221.0,801.0,2.1046
-118.37,34.03,37.0,1236.0,966.0,292.0,3.0694
-119.97,38.93,24.0,856.0,388.0,108.0,3.1806
-115.58,32.78,5.0,2494.0,1416.0,421.0,5.7843
-122.91,39.07,21.0,2202.0,1000.0,381.0,2.4423
-118.25,34.0,32.0,1218.0,1292.0,304.0,1.5781
-119.83,36.78,30.0,3162.0,1660.0,639.0,2.8359
-118.42,34.26,36.0,973.0,1086.0,218.0,3.4519
-118.25,34.06,20.0,41.0,87.0,25.0,1.5491
-118.51,34.27,34.0,3787.0,1966.0,738.0,4.055
-118.28,34.04,20.0,1193.0,1880.0,453.0,2.1806
-117.66,35.6,14.0,1740.0,850.0,317.0,2.5812
-118.64,34.22,16.0,4312.0,1902.0,574.0,8.4438
-120.98,38.66,9.0,2073.0,916.0,373.0,3.225
-121.86,38.04,52.0,242.0,188.0,54.0,1.3958
-121.59,39.75,20.0,908.0,481.0,211.0,2.2
-119.54,36.51,36.0,49.0,28.0,2.0,4.625
-122.08,37.9,29.0,4133.0,1691.0,744.0,5.1097
-119.59,36.52,35.0,990.0,674.0,178.0,3.3214
-120.22,36.49,14.0,1508.0,1679.0,345.0,2.4786
-118.5,34.21,36.0,1254.0,629.0,245.0,4.9643
-118.34,34.05,39.0,975.0,723.0,285.0,2.2725
-122.06,37.94,19.0,4005.0,1896.0,893.0,2.5268
-122.91,39.06,21.0,1236.0,601.0,261.0,1.939
-117.65,35.0,36.0,1184.0,672.0,241.0,1.9107
-118.32,34.02,47.0,1648.0,1120.0,338.0,2.0042
-119.81,36.78,36.0,1650.0,660.0,298.0,3.0
-118.38,34.18,40.0,2079.0,1396.0,526.0,3.0061
-124.1,40.88,35.0,2987.0,1581.0,585.0,2.0657
-122.04,37.95,29.0,866.0,341.0,133.0,4.7188
-124.17,40.8,52.0,661.0,392.0,244.0,0.957
-121.9,38.04,36.0,1489.0,838.0,259.0,1.2024
-120.34,38.23,10.0,3757.0,546.0,223.0,3.75
-119.8,36.86,7.0,6434.0,2733.0,1045.0,3.7656
-122.16,37.89,32.0,1779.0,721.0,258.0,8.7589
-118.42,37.36,18.0,2281.0,1425.0,465.0,1.7388
